Open,High,Low,Close,Adj Close,Volume,date
0.4308752162658309,0.4180496277665,0.4556628694520857,0.45034272260205654,65.84445190429688,0.06391880730976064,2020-01-02
0.4522559072340804,0.43613654183295947,0.4707638457265444,0.45790117366473704,66.19889831542969,0.07630844359183085,2020-01-03
0.42978810700533665,0.4117098186948329,0.4528534571505678,0.44840915599710407,65.75377655029297,0.10668846133844087,2020-01-06
0.44953799584412946,0.43632290220284364,0.46953470272590425,0.4735453877536625,66.93252563476562,0.12397608040571154,2020-01-07
0.4567857134710933,0.4372552730915613,0.4669007865912356,0.4682721340101933,66.68523406982422,0.08208661888450207,2020-01-08
0.46185907433835327,0.4482565098273441,0.4869183348682551,0.4786429602478258,67.17155456542969,0.15977563428715114,2020-01-09
0.4642145238156623,0.46056312271126165,0.49455670505544846,0.49639655629883317,68.00409698486328,0.15144145769092648,2020-01-10
0.47273058165944093,0.46205485922928036,0.49675161283991587,0.4960450596923981,67.98760986328125,0.0650226769237026,2020-01-13
0.4883131261738627,0.4795822654066144,0.5150131277161298,0.5081736371778537,68.5563735961914,0.14115447018607308,2020-01-14
0.49084980660749267,0.4842438353305545,0.5208077164190932,0.5167868462754871,68.96027374267578,0.10129405813673312,2020-01-15
0.5071571367084822,0.49710981384377284,0.5345039195595234,0.5308489903658952,69.61971282958984,0.16242622899293177,2020-01-16
0.5205653244632,0.506432953691653,0.5367867093939549,0.5236421700174735,69.28175354003906,0.12300843248895277,2020-01-17
0.5071571367084822,0.495991082585171,0.5336260368256602,0.5215327880553916,69.1828384399414,0.09775931203664155,2020-01-20
0.5049827799487785,0.486294937477874,0.5225636158533591,0.513622840386276,68.8119125366211,0.09437296420992346,2020-01-21
0.4980975242344565,0.49897441336138404,0.5276558179893083,0.5306731750087655,69.61145782470703,0.1983089794811495,2020-01-22
0.515129639922014,0.5062464510619447,0.5411765249628897,0.5319036142930241,69.66915893554688,0.10527549863529373,2020-01-23
0.5234644668094719,0.5146373622809315,0.5501316522676081,0.539286384106399,70.01536560058594,0.14927834591469571,2020-01-24
0.5017213139285805,0.48983777614321244,0.528533834689711,0.523114723946085,69.25702667236328,0.11533521004563937,2020-01-28
0.515129639922014,0.504568354174042,0.5394206255286236,0.5334856842915415,69.74335479736328,0.09157721032000223,2020-01-29
0.522377219310262,0.5153832305399406,0.5485513829667306,0.548075274453338,70.42752075195312,0.16948486424587136,2020-01-30
0.5356043143473748,0.5252657360171218,0.5524144421020396,0.544911268564127,70.2791519165039,0.3816813788299006,2020-01-31
0.5098750480984331,0.5062464510619447,0.537664592127818,0.5324310603644126,69.69390106201172,0.10730754726386035,2020-02-03
0.514404854335446,0.5013985207681204,0.5359964407769764,0.5282122964402486,69.49607849121094,0.13276630876930026,2020-02-04
0.5252763616565339,0.5071788219506623,0.5239683889873878,0.5101072037828062,68.64704132080078,0.168887492214939,2020-02-05
0.5058887964916672,0.4950587116964533,0.5278314481226967,0.5268061759066845,69.43013763427734,0.19378157249744518,2020-02-06
0.5183911059422119,0.5034496229154402,0.5357330625601635,0.536825505537882,69.89996337890625,0.18099778704223948,2020-02-07
